H2_Price_2025 [EUR/MWh_h2],H2_Price_2050 [EUR/MWh_h2]
136.816898814445,35.189514886765444
136.69822752821432,35.14387718686518
136.53154801124748,35.055681243538665
136.39823374707865,34.99736351224564
136.2754799058583,34.9468810577121
136.113395542807,34.86152097690535
135.96878081032733,34.79072218849848
135.8351951631484,34.729276858755405
135.6717706966046,34.64127206083484
135.51459348327458,34.5569322958447
135.36213180793126,34.47649776380966
135.20183157794204,34.38867174730657
135.05237686045123,34.3091846313823
134.91021085652065,34.23782069584973
134.77496704187146,34.17104989659236
134.62051122604353,34.0498859194598
134.39689167522292,33.86476070916002
134.12120090262383,33.67986479468526
133.95523717844307,33.506945056026474
133.86153629311158,33.364098432477235
137.21250388159575,35.49039547287366
137.0903792082785,35.419438799482265
136.8864182986014,35.301674084785326
136.68367378817663,35.182845874815946
136.48258869431314,35.06411079413779
136.36259082636167,35.01837152549199
136.2420819669178,34.97279147383806
136.06187290947537,34.87175163379912
135.91157050409802,34.796958047137906
135.77698757015264,34.73599794749211
135.6224409869387,34.656585725726785
135.45461866263608,34.564931355023816
135.30265063453828,34.485706923804024
135.13937015078926,34.39664830942227
134.9832771239888,34.311922556724554
134.83822746064752,34.23632532864808
134.70235823958953,34.167676900303874
134.57158907265352,34.10414762505348
134.4175279863032,34.017772840899795
134.14837410688193,33.82872431650187
133.88288409379186,33.64149165812544
133.61926660259556,33.45442331441764
133.41532075011392,33.270243729531046
133.3605331413698,33.11956576779519
132.57594330269873,32.56165973091206
137.08932233069638,35.493266628766435
136.96075379197472,35.41914675133284
136.75607603068312,35.30023982284973
136.55217914567268,35.181411055860806
136.34984838441315,35.06268123296867
136.2283421378491,35.01695257178156
136.02666041921591,34.89851094199291
135.8596314368711,34.81046254761242
135.7257993625145,34.75238409773498
135.58887504246292,34.690410626191
135.4043133375875,34.584979530117856
135.24266653852828,34.49950554781321
135.08782349362644,34.419436937190696
134.92152038284988,34.32753074558133
134.77064964033963,34.24805624679169
134.63002452749663,34.17827770204211
134.4994419650514,34.114365305511846
134.36195118075037,34.04459244925992
134.21282032585563,33.966053034568205
133.99336664024554,33.818789461940646
133.72388827740676,33.6295192426461
133.45770467321358,33.438433422051624
133.19356027768023,33.24793968236392
132.97733303311745,33.057114554375765
132.75537411240344,32.870153759651274
132.6976736331922,32.73760781188077
132.40559122210402,32.49455502489782
132.1838955078916,32.55110942447133
132.09427415493468,32.63535640118244
136.968469233809,35.50017715424259
136.83370572555896,35.42253183351037
136.62780656606623,35.30381405079574
136.42347903824088,35.18519379255564
136.21884506887878,35.06669320749329
136.01578957281544,34.948340029156014
135.81310124131977,34.83016846722428
135.6918799336799,34.78509443415826
135.57103812677246,34.74028990635609
135.37101269393648,34.62292951515787
135.18996357126537,34.5230214929421
135.04005480363008,34.44843256645455
134.8694023386462,34.35537048663412
134.70949853061106,34.2703740364226
134.565244228385,34.19928915218819
